,init_C,init_N,init_Li,feasibility,yield,std
0,0.0,0.0,0.0,False,-1.6644996492232167e-10,1.0000000413701846e-05
1,0.0,0.0,0.3157894736842105,False,0.030373272965398712,0.06447787967362971
2,0.0,0.0,0.631578947368421,False,0.06830210520549862,0.11907543882553008
3,0.0,0.0,0.9473684210526315,False,0.1124627570358605,0.16447667791681578
4,0.0,0.0,1.263157894736842,False,0.15981981625782993,0.20175608762311573
5,0.0,0.0,1.5789473684210527,False,0.20666468351073952,0.23364048748914298
6,0.0,0.0,1.894736842105263,False,0.24944133764162935,0.26301345660395914
7,0.0,0.0,2.2105263157894735,False,0.28560725356451044,0.2919706912599296
8,0.0,0.0,2.526315789473684,False,0.31416303544939517,0.32154785356927357
9,0.0,0.0,2.8421052631578947,False,0.335605419619764,0.3519856042379905
10,0.0,0.0,3.1578947368421053,False,0.351398087662778,0.38319745298251207
11,0.0,0.0,3.4736842105263155,False,0.3632822925469519,0.41506804558543203
12,0.0,0.0,3.789473684210526,False,0.37273304133059604,0.44749657542055804
13,0.0,0.0,4.105263157894736,False,0.380699086316179,0.4803348400671983
14,0.0,0.0,4.421052631578947,False,0.38759797577955624,0.5133528781370011
15,0.0,0.0,4.7368421052631575,False,0.39345565417070105,0.5462568417970155
16,0.0,0.0,5.052631578947368,False,0.3980828554279565,0.5787296878180921
17,0.0,0.0,5.368421052631579,False,0.4012231601188381,0.6104681666457615
18,0.0,0.0,5.684210526315789,False,0.4026499810370838,0.6412065613774971
19,0.0,0.0,6.0,False,0.40221558646036826,0.6707278826682559
20,0.0,0.3157894736842105,0.0,False,-0.0033564208429641695,0.03309109282320437
21,0.0,0.3157894736842105,0.3157894736842105,False,0.031453375181435206,0.05909069148022949
22,0.0,0.3157894736842105,0.631578947368421,False,0.0754175429272923,0.10715199895621431
23,0.0,0.3157894736842105,0.9473684210526315,False,0.1264388133610801,0.14764215470247383
24,0.0,0.3157894736842105,1.263157894736842,False,0.18070588546259003,0.17965509124729656
25,0.0,0.3157894736842105,1.5789473684210527,False,0.23358850473899295,0.20648806611149262
26,0.0,0.3157894736842105,1.894736842105263,False,0.2807017194200476,0.23183795174986696
27,0.0,0.3157894736842105,2.2105263157894735,False,0.3190831350048242,0.25826955444194927
28,0.0,0.3157894736842105,2.526315789473684,False,0.34788503654168856,0.2867243048781775
29,0.0,0.3157894736842105,2.8421052631578947,False,0.36821612131596915,0.31702187736194026
30,0.0,0.3157894736842105,3.1578947368421053,False,0.38231127987188884,0.34872356063276655
31,0.0,0.3157894736842105,3.4736842105263155,False,0.3925479368309013,0.38156102980516615
32,0.0,0.3157894736842105,3.789473684210526,False,0.4007523674980984,0.4153756195130417
33,0.0,0.3157894736842105,4.105263157894736,False,0.4079481114334236,0.4499506362332473
34,0.0,0.3157894736842105,4.421052631578947,False,0.41444930287166315,0.4849560578132258
35,0.0,0.3157894736842105,4.7368421052631575,False,0.4201097072335598,0.5199895459644137
36,0.0,0.3157894736842105,5.052631578947368,False,0.4245756423440925,0.5546391361024668
37,0.0,0.3157894736842105,5.368421052631579,False,0.42747032675924057,0.5885289091299356
38,0.0,0.3157894736842105,5.684210526315789,False,0.42849803502666894,0.6213424154586732
39,0.0,0.3157894736842105,6.0,False,0.42748516646738466,0.6528300582610995
40,0.0,0.631578947368421,0.0,False,-0.006106353503868789,0.04827914549216783
41,0.0,0.631578947368421,0.3157894736842105,False,0.03369658430283806,0.06035885534540823
42,0.0,0.631578947368421,0.631578947368421,False,0.08421081936170083,0.10036394872122438
43,0.0,0.631578947368421,0.9473684210526315,False,0.14279556131875992,0.1344967496206469
44,0.0,0.631578947368421,1.263157894736842,False,0.2046903949802772,0.159783481954551
45,0.0,0.631578947368421,1.5789473684210527,False,0.26409129756816263,0.18006194120850358
46,0.0,0.631578947368421,1.894736842105263,False,0.31559015822452885,0.2001821709227956
47,0.0,0.631578947368421,2.2105263157894735,False,0.3557545022029309,0.22350043819117482
48,0.0,0.631578947368421,2.526315789473684,False,0.3840302962317015,0.25073184835764534
49,0.0,0.631578947368421,2.8421052631578947,False,0.4024048366148367,0.2809207091683389
50,0.0,0.631578947368421,3.1578947368421053,False,0.41413103562714504,0.31312209398560503
51,0.0,0.631578947368421,3.4736842105263155,False,0.42234432905715735,0.346954786310459
52,0.0,0.631578947368421,3.789473684210526,False,0.42920651172755164,0.382250796241544
53,0.0,0.631578947368421,4.105263157894736,False,0.43571852312381587,0.4187157538824742
54,0.0,0.631578947368421,4.421052631578947,False,0.4419806882555566,0.4558839487473318
55,0.0,0.631578947368421,4.7368421052631575,False,0.4475929358635078,0.49321537130779947
56,0.0,0.631578947368421,5.052631578947368,False,0.45199438378667534,0.5301883591966648
57,0.0,0.631578947368421,5.368421052631579,False,0.45467616041341774,0.5663498625382715
58,0.0,0.631578947368421,5.684210526315789,False,0.45528015015234935,0.6013335427077248
59,0.0,0.631578947368421,6.0,False,0.4536215410554485,0.6348602550073555
60,0.0,0.9473684210526315,0.0,False,-0.007934797793703652,0.05005567923202348
61,0.0,0.9473684210526315,0.3157894736842105,False,0.03710778636868817,0.057584167075905364
62,0.0,0.9473684210526315,0.631578947368421,False,0.09460901759230822,0.09469494843446977
63,0.0,0.9473684210526315,0.9473684210526315,False,0.16143474841256555,0.12350786894414963
64,0.0,0.9473684210526315,1.263157894736842,False,0.23162415327636232,0.14168714011129696
65,0.0,0.9473684210526315,1.5789473684210527,False,0.29794175021169167,0.1541759374816408
66,0.0,0.9473684210526315,1.894736842105263,False,0.3537608458555841,0.1677891687658059
67,0.0,0.9473684210526315,2.2105263157894735,False,0.39512540313107003,0.18752580224356755
68,0.0,0.9473684210526315,2.526315789473684,False,0.4219552364012138,0.21367768763970715
69,0.0,0.9473684210526315,2.8421052631578947,False,0.43745248176704266,0.2438801408092216
70,0.0,0.9473684210526315,3.1578947368421053,False,0.4461756966901458,0.2765580823091883
71,0.0,0.9473684210526315,3.4736842105263155,False,0.4521246493550688,0.3113914581140985
72,0.0,0.9473684210526315,3.789473684210526,False,0.45772474157724297,0.34828522822244706
73,0.0,0.9473684210526315,4.105263157894736,False,0.4637990908261518,0.3868268300459371
