,init_C,init_N,init_Li,feasibility,yield,std
0,0.0,0.0,0.0,False,-0.15814260843313477,0.6889110460192782
1,0.0,0.0,0.3157894736842105,False,-0.11132238816969053,0.6710105279708559
2,0.0,0.0,0.631578947368421,False,-0.06011023539198668,0.6570540631256886
3,0.0,0.0,0.9473684210526315,False,-0.007870061175731635,0.647361196128514
4,0.0,0.0,1.263157894736842,False,0.041541595693173505,0.6419767907214136
5,0.0,0.0,1.5789473684210527,False,0.08459753329908448,0.6408413486422097
6,0.0,0.0,1.894736842105263,False,0.11892426193176497,0.6439516826440955
7,0.0,0.0,2.2105263157894735,False,0.1437355087508525,0.6513925934747133
8,0.0,0.0,2.526315789473684,False,0.1596920084049085,0.6632137665174563
9,0.0,0.0,2.8421052631578947,False,0.16834677774022744,0.6792419088505335
10,0.0,0.0,3.1578947368421053,False,0.17151556390641698,0.6989613481526744
11,0.0,0.0,3.4736842105263155,False,0.1708328120216951,0.7215356905983537
12,0.0,0.0,3.789473684210526,False,0.16756070228119402,0.7459427527379294
13,0.0,0.0,4.105263157894736,False,0.16258338428410024,0.7711416667132225
14,0.0,0.0,4.421052631578947,False,0.15648696238409254,0.7962050882672886
15,0.0,0.0,4.7368421052631575,False,0.14965431833193943,0.8203915238436819
16,0.0,0.0,5.052631578947368,False,0.1423420980796415,0.8431647764298381
17,0.0,0.0,5.368421052631579,False,0.13473263820562664,0.8641793718259074
18,0.0,0.0,5.684210526315789,False,0.12696489550784573,0.8832495815512623
19,0.0,0.0,6.0,False,0.11915112517546067,0.900313976638052
20,0.0,0.3157894736842105,0.0,False,-0.16197842280592667,0.6629671135152233
21,0.0,0.3157894736842105,0.3157894736842105,False,-0.11176159699573152,0.642921313564099
22,0.0,0.3157894736842105,0.631578947368421,False,-0.056441308103631904,0.6273389052874407
23,0.0,0.3157894736842105,0.9473684210526315,False,0.00014516751330262423,0.6165768120778427
24,0.0,0.3157894736842105,1.263157894736842,False,0.053474091977502525,0.6106325645038545
25,0.0,0.3157894736842105,1.5789473684210527,False,0.09937664774974841,0.609380982074951
26,0.0,0.3157894736842105,1.894736842105263,False,0.13512385908202162,0.6128058354223647
27,0.0,0.3157894736842105,2.2105263157894735,False,0.15998613073717927,0.6210468298057212
28,0.0,0.3157894736842105,2.526315789473684,False,0.17500199586821097,0.634222297214963
29,0.0,0.3157894736842105,2.8421052631578947,False,0.18220518690138654,0.6521636237555104
30,0.0,0.3157894736842105,3.1578947368421053,False,0.18380679666114563,0.6742581041142927
31,0.0,0.3157894736842105,3.4736842105263155,False,0.18167525509925664,0.699495155794222
32,0.0,0.3157894736842105,3.789473684210526,False,0.17716326991957043,0.7266584784831337
33,0.0,0.3157894736842105,4.105263157894736,False,0.17115684293146405,0.754541968630779
