,init_C,init_N,init_Li,feasibility,yield,std
0,0.0,0.0,0.0,False,-2.4774848839115293e-10,1.0000000413701846e-05
1,0.0,0.0,0.3157894736842105,False,0.020185180454070917,0.05785433701300841
2,0.0,0.0,0.631578947368421,False,0.05219554069855192,0.10835565810582205
3,0.0,0.0,0.9473684210526315,False,0.09418697053413894,0.15234317022444682
4,0.0,0.0,1.263157894736842,False,0.14220292868135687,0.190265351811176
5,0.0,0.0,1.5789473684210527,False,0.1917178459171538,0.22381174157645342
6,0.0,0.0,1.894736842105263,False,0.23855291878271245,0.2549438232522036
7,0.0,0.0,2.2105263157894735,False,0.2796331237460521,0.2851948683433735
8,0.0,0.0,2.526315789473684,False,0.31341019996686725,0.3154347441514343
9,0.0,0.0,2.8421052631578947,False,0.33981856239133634,0.3459800823787787
10,0.0,0.0,3.1578947368421053,False,0.3598457527735448,0.3768509705901959
11,0.0,0.0,3.4736842105263155,False,0.374953150062348,0.4079766269658699
12,0.0,0.0,3.789473684210526,False,0.3865784470502476,0.4392735042040538
13,0.0,0.0,4.105263157894736,False,0.395839640211463,0.47064005331480463
14,0.0,0.0,4.421052631578947,False,0.40344201375105015,0.5019372322083371
15,0.0,0.0,4.7368421052631575,False,0.4097233347022904,0.5329871602103434
16,0.0,0.0,5.052631578947368,False,0.4147614129928634,0.5635884792023562
17,0.0,0.0,5.368421052631579,False,0.41848826436100417,0.5935367343470896
18,0.0,0.0,5.684210526315789,False,0.42078196648451893,0.6226415118958952
19,0.0,0.0,6.0,False,0.4215278218019325,0.6507375197401537
20,0.0,0.3157894736842105,0.0,False,-0.005638651335686973,0.03314627786343329
21,0.0,0.3157894736842105,0.3157894736842105,False,0.017689158155530293,0.05110839969259
22,0.0,0.3157894736842105,0.631578947368421,False,0.055532089309210164,0.09478074144189136
23,0.0,0.3157894736842105,0.9473684210526315,False,0.1048568089477655,0.134437656232986
24,0.0,0.3157894736842105,1.263157894736842,False,0.16060910852574395,0.1678787613956124
25,0.0,0.3157894736842105,1.5789473684210527,False,0.2171303523021848,0.19711082632452878
26,0.0,0.3157894736842105,1.894736842105263,False,0.2692788533117465,0.22471285834665622
27,0.0,0.3157894736842105,2.2105263157894735,False,0.3134620684472438,0.2525934189491037
28,0.0,0.3157894736842105,2.526315789473684,False,0.34819299602530407,0.28161342064268424
29,0.0,0.3157894736842105,2.8421052631578947,False,0.37394224387648123,0.31183030895990665
30,0.0,0.3157894736842105,3.1578947368421053,False,0.39243679097692663,0.34299201985767097
31,0.0,0.3157894736842105,3.4736842105263155,False,0.40580611252250876,0.3748626251727687
32,0.0,0.3157894736842105,3.789473684210526,False,0.41592668334173943,0.407276713593222
33,0.0,0.3157894736842105,4.105263157894736,False,0.4241021919907535,0.44007199518702045
34,0.0,0.3157894736842105,4.421052631578947,False,0.4310322554144541,0.4730389562584486
35,0.0,0.3157894736842105,4.7368421052631575,False,0.43694466169625024,0.505920786391891
36,0.0,0.3157894736842105,5.052631578947368,False,0.4417758259602529,0.5384402802164768
37,0.0,0.3157894736842105,5.368421052631579,False,0.44533000170327597,0.5703287124545626
38,0.0,0.3157894736842105,5.684210526315789,False,0.4473910305065463,0.6013459836690126
39,0.0,0.3157894736842105,6.0,False,0.4477867448323565,0.6312910811736392
40,0.0,0.631578947368421,0.0,False,-0.010037650631272044,0.04776890410293967
41,0.0,0.631578947368421,0.3157894736842105,False,0.016774316186584315,0.05226999705373899
42,0.0,0.631578947368421,0.631578947368421,False,0.06073522933464659,0.08728138030044423
43,0.0,0.631578947368421,0.9473684210526315,False,0.11798524352712647,0.12084941453365884
44,0.0,0.631578947368421,1.263157894736842,False,0.18219473737375935,0.1481510141287555
45,0.0,0.631578947368421,1.5789473684210527,False,0.24626049905398872,0.17149843730200776
46,0.0,0.631578947368421,1.894736842105263,False,0.3038175198065076,0.19433737084125513
47,0.0,0.631578947368421,2.2105263157894735,False,0.35066228563908197,0.21916008964090794
48,0.0,0.631578947368421,2.526315789473684,False,0.38549926923027655,0.24672851218391734
49,0.0,0.631578947368421,2.8421052631578947,False,0.4096154201478974,0.2765814219119233
50,0.0,0.631578947368421,3.1578947368421053,False,0.4257513562079964,0.30803308507952504
51,0.0,0.631578947368421,3.4736842105263155,False,0.43685912997248266,0.3406657137428222
52,0.0,0.631578947368421,3.789473684210526,False,0.44526957874343864,0.3742595794926539
53,0.0,0.631578947368421,4.105263157894736,False,0.45239520859287374,0.4085965922306226
54,0.0,0.631578947368421,4.421052631578947,False,0.45882259166412,0.44337777747783774
55,0.0,0.631578947368421,4.7368421052631575,False,0.4645756554053033,0.47824375838872163
56,0.0,0.631578947368421,5.052631578947368,False,0.4693870993841145,0.5128245260231237
57,0.0,0.631578947368421,5.368421052631579,False,0.4729023665402057,0.5467783587322391
58,0.0,0.631578947368421,5.684210526315789,False,0.47480298449681513,0.5798126386271537
59,0.0,0.631578947368421,6.0,False,0.47486482995396706,0.6116911460201517
60,0.0,0.9473684210526315,0.0,False,-0.012685240267554576,0.04841714568651364
61,0.0,0.9473684210526315,0.3157894736842105,False,0.017538012238372147,0.048684260256156756
62,0.0,0.9473684210526315,0.631578947368421,False,0.0677690185344666,0.08111570580895043
63,0.0,0.9473684210526315,0.9473684210526315,False,0.13344133787069268,0.10967048983309086
64,0.0,0.9473684210526315,1.263157894736842,False,0.20674829309723464,0.13029580680768754
65,0.0,0.9473684210526315,1.5789473684210527,False,0.2788101860018557,0.14649066182362508
66,0.0,0.9473684210526315,1.894736842105263,False,0.3417389685890626,0.16333767086038498
67,0.0,0.9473684210526315,2.2105263157894735,False,0.3906044857600115,0.18455563953052448
68,0.0,0.9473684210526315,2.526315789473684,False,0.4244863771166756,0.21069661531597045
69,0.0,0.9473684210526315,2.8421052631578947,False,0.4458679236641565,0.24030532885453398
70,0.0,0.9473684210526315,3.1578947368421053,False,0.45883590682043973,0.27207684795611164
71,0.0,0.9473684210526315,3.4736842105263155,False,0.46730483298563286,0.3054883995419196
72,0.0,0.9473684210526315,3.789473684210526,False,0.4740140529292063,0.34034537211603205
73,0.0,0.9473684210526315,4.105263157894736,False,0.48034122085114817,0.37637304008494077
